age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_interest_rate_pct
63,1,1,2,4387.6,3628.55,107362.89,20.82
45,0,2,1,3303.03,1932.87,285820.71,12.91
36,0,0,0,1871.25,1015.99,202176.65,14.23
35,0,0,0,4849.31,2144.49,451828.79,13.67
24,1,2,1,3605.29,2489.32,230039.0,10.49
41,0,1,0,3952.51,2602.41,80047.69,24.18
28,0,2,0,4644.4,3126.28,279261.77,28.34
39,0,0,0,4736.24,1518.47,373234.06,23.72
58,1,2,0,9070.96,4927.39,209072.6,19.21
32,1,0,3,6350.9,4440.72,733993.49,15.26
59,0,1,0,7999.23,5973.93,440982.18,22.38
44,1,0,0,2870.6,2226.3,199413.34,18.14
37,1,0,1,4647.94,2226.52,28428.86,20.88
48,1,0,3,3687.39,2077.5,353587.77,27.98
31,0,0,0,5266.41,3031.39,574178.55,3.9
68,1,0,0,3937.78,2347.76,71761.49,13.26
30,0,4,0,2219.37,1925.33,24855.72,18.0
67,0,4,0,7351.84,5492.18,799227.74,3.79
19,1,2,0,5121.52,3405.76,416009.0,29.66
66,1,2,2,4273.49,1471.76,108336.39,5.29
28,0,1,0,3352.04,1839.57,363755.75,29.75
54,0,2,1,500.0,360.52,26679.75,20.43
18,0,0,0,4954.13,1957.5,240164.79,25.29
52,0,0,2,3280.27,1465.76,351201.0,6.33
53,1,2,0,2074.66,1297.79,110990.19,13.86
28,1,1,0,2532.2,2132.28,32303.34,11.46
37,1,1,3,5476.14,2607.28,103732.31,27.69
66,0,2,0,3355.9,2920.93,321649.65,13.09
39,1,2,0,500.0,154.81,34009.47,28.89
47,1,0,0,4705.91,3651.72,466924.46,13.2
33,1,1,0,5093.63,2157.88,237409.04,9.42
22,0,2,0,5419.52,3984.99,602275.19,16.5
45,0,2,3,4109.61,2240.41,418309.17,5.02
69,0,0,1,3335.05,2395.95,92942.12,25.04
32,0,1,0,4825.34,2395.3,570647.04,17.24
47,1,0,0,4434.72,1528.95,217585.1,26.44
45,0,1,0,1910.97,639.52,12446.08,19.25
27,0,0,0,6049.32,3913.04,192108.16,21.83
42,0,1,0,4875.9,4233.6,213533.62,28.41
33,1,0,2,5383.87,3937.18,60437.28,22.69
28,1,1,3,2888.9,2264.46,88689.91,9.56
68,0,1,2,6801.11,2919.53,434264.11,26.11
20,1,3,2,4261.54,3600.89,216067.02,4.99
56,1,1,0,6311.82,3812.38,445978.18,29.12
33,0,0,0,7248.42,4039.03,76041.96,27.51
41,0,2,0,2912.18,1653.05,111468.11,16.76
56,0,1,0,5651.71,3462.24,423938.66,9.86
43,1,1,1,2972.29,2216.71,172184.33,26.64
41,0,1,3,1364.77,1114.8,33534.94,3.2
51,0,0,3,1769.05,1112.73,21649.47,12.08
22,0,0,1,2161.8,766.64,67082.18,16.26
50,1,3,0,5126.9,3352.92,272366.34,28.86
33,1,4,1,5514.79,4236.48,527101.5,5.42
60,1,2,0,1693.44,543.46,20256.68,27.36
37,1,1,0,4674.29,2027.17,557749.35,11.76
44,0,1,0,500.0,263.6,43061.67,4.88
47,0,1,0,5299.84,4680.55,530505.43,13.55
65,0,0,0,3257.74,1362.46,267177.95,11.26
66,1,0,0,500.0,255.75,27761.29,5.64
60,0,2,1,1515.99,1155.89,121305.27,28.74
47,1,0,0,5705.65,3394.33,607026.23,16.69
64,0,1,0,4745.45,3823.71,336372.48,6.27
31,0,0,3,693.27,223.28,67978.04,14.68
18,0,0,1,2413.37,745.18,182025.72,28.51
57,1,0,0,4887.32,1964.69,531397.84,10.11
38,0,2,0,2529.68,1817.31,193561.1,15.16
20,2,2,2,2194.36,1143.8,217107.1,12.23
39,1,1,0,5671.01,2453.27,344334.79,8.13
44,0,2,1,1698.43,954.95,24358.46,15.13
41,0,1,0,3912.21,1432.89,223874.43,9.21
55,1,0,2,4772.07,2340.7,291782.81,23.44
18,0,0,0,1323.46,579.67,98768.72,14.39
27,1,2,0,3932.83,3278.78,327285.11,16.53
20,1,0,3,3770.56,3238.78,420955.73,10.18
24,0,0,0,4380.21,1975.51,190109.78,20.31
29,1,1,1,5347.54,3949.81,324802.07,10.16
27,0,2,0,6044.95,5289.2,621029.48,24.74
50,1,2,0,2988.6,1253.82,325779.99,6.43
57,0,0,0,5969.47,2016.54,433090.35,26.62
53,1,2,0,4536.38,3000.45,109889.02,25.63
21,1,2,3,1739.75,1157.49,188185.54,23.03
45,0,2,0,2523.17,1900.82,123364.63,18.37
29,1,2,0,2449.03,1025.08,285465.36,18.82
28,0,3,2,3950.96,2738.45,276568.77,26.74
35,1,2,0,3053.09,2112.66,88535.89,8.49
64,1,0,0,1838.68,1651.31,189846.2,19.91
64,2,2,0,4472.97,1768.42,269467.66,29.95
42,1,0,0,5806.7,4999.09,211002.13,13.0
35,0,0,0,4579.07,3804.97,416338.66,28.95
61,1,0,0,3354.96,1871.76,63085.04,22.81
50,0,1,0,6236.34,2427.31,543751.77,15.25
64,0,0,0,3277.13,2392.42,345098.69,18.62
63,0,0,0,5199.96,2510.76,65612.61,26.95
43,0,2,1,3381.43,2284.22,285461.1,21.93
41,0,2,0,4917.2,3980.74,86834.98,24.86
36,1,0,2,6667.34,2226.28,544772.65,27.62
54,0,0,0,4860.03,3149.87,85385.48,6.02
23,0,1,0,2757.34,2089.92,202606.2,29.86
31,0,0,2,5379.99,2833.53,383449.21,21.63
34,0,0,0,2949.09,1899.18,244791.05,5.68
68,0,2,3,5298.98,2748.38,98916.93,29.55
21,1,1,0,1904.56,931.23,136385.84,10.84
60,1,0,0,5592.46,2268.11,320257.17,28.65
63,1,2,0,2110.49,1866.86,210296.84,13.04
19,0,2,0,6657.48,3189.34,362419.54,13.66
53,1,2,0,2547.82,1320.53,133828.51,8.62
30,0,2,0,3377.56,1355.64,381912.01,20.49
20,2,2,0,2612.86,801.92,163615.81,3.28
35,0,0,1,729.47,373.42,72542.04,18.91
30,1,1,0,2083.8,703.2,218154.06,15.66
45,0,0,0,4672.95,4198.97,375443.39,4.76
30,1,0,3,6883.91,3697.85,198477.72,15.44
42,0,2,3,2345.01,1433.73,190167.06,28.21
32,1,0,1,5106.59,2640.54,609256.26,27.44
42,0,0,0,5994.51,4158.63,611505.44,15.97
68,0,2,0,3111.16,2703.59,204485.94,16.12
68,0,2,0,6799.79,5765.78,32158.56,25.84
47,0,0,2,4636.74,1785.28,263211.94,21.49
62,1,0,0,2888.73,1490.17,294140.41,13.41
50,1,1,0,4422.25,2747.54,13941.6,24.57
44,0,4,0,4842.65,2579.98,295423.0,18.17
69,0,0,0,6607.12,5049.17,192619.84,22.88
35,0,2,2,3555.51,2443.21,27490.66,29.62
54,1,0,0,3613.31,2002.3,73499.78,10.52
63,1,2,0,5758.12,1782.98,110619.94,18.22
68,0,4,0,2132.36,1575.28,173590.63,22.38
62,1,0,0,2157.44,1391.89,156140.93,13.87
18,1,0,3,2850.93,1592.15,225245.81,17.66
24,0,3,0,5433.19,3855.1,36625.16,16.34
46,1,4,0,5400.99,3956.62,586574.02,5.57
46,0,0,2,3150.46,2553.63,242054.69,9.15
69,1,1,3,1740.61,949.34,138572.71,13.52
51,0,2,3,2402.9,1278.38,232073.34,26.18
62,1,1,3,2623.84,806.2,92970.64,7.42
50,1,1,2,3602.8,1523.32,268980.83,12.01
40,1,2,0,1991.92,1207.58,121908.65,14.04
46,2,4,0,2934.48,1878.63,259737.97,25.77
63,0,2,0,3829.04,1855.75,134605.55,23.82
26,0,0,0,5937.55,5137.11,460468.16,16.31
28,0,2,0,500.0,351.74,50248.5,21.21
39,1,0,0,3518.59,2040.41,378394.03,23.33
52,0,0,0,4881.8,2451.59,507736.74,17.22
51,0,2,1,6194.84,4596.17,591123.95,25.9
69,0,1,2,3237.81,2188.22,280439.63,14.66
30,1,1,0,7766.28,4770.46,648366.17,20.7
48,1,2,0,6787.72,5172.4,520238.47,29.91
53,0,3,2,6395.48,4011.29,174809.43,3.15
49,1,3,0,4703.72,1652.53,362166.14,5.38
32,1,0,0,7758.38,2469.69,93407.76,25.79
61,0,1,0,5991.88,2224.8,302572.38,8.97
66,0,2,0,4432.18,1890.48,400853.38,3.13
29,1,1,1,3757.99,1648.43,294441.37,26.66
35,1,1,1,2806.48,855.62,151154.13,5.32
45,0,0,0,9295.77,3697.5,254822.51,17.09
69,1,0,0,4267.36,3444.4,10024.45,21.5
29,0,1,0,4562.07,2395.62,34377.84,3.29
52,0,3,2,2332.51,905.28,54273.25,22.56
46,0,4,0,3442.02,1389.38,251870.96,23.94
60,1,0,2,7592.74,3720.47,284433.23,18.46
69,0,1,0,1296.41,419.86,110376.45,24.04
52,1,0,0,3460.94,2900.88,124041.27,5.71
40,0,1,3,4808.82,2379.28,361504.55,17.92
52,0,1,0,4095.04,1813.74,275518.56,3.8
26,0,2,2,3239.89,1066.67,115856.4,12.44
59,0,1,0,3540.57,1984.14,113874.51,16.32
57,1,2,0,4036.83,2272.79,88314.45,27.85
56,0,1,0,3253.98,1015.56,98037.68,15.62
52,0,2,2,3663.31,2578.16,235404.23,9.3
34,0,3,0,5242.35,1809.01,204315.33,22.26
28,1,1,0,2193.54,1047.15,183051.14,21.81
24,0,1,0,5964.29,5167.7,678764.99,20.5
56,1,0,1,2847.04,1081.97,304975.54,10.69
51,0,1,1,3437.07,1333.18,358430.8,8.19
44,1,1,3,5309.38,3244.24,581334.78,11.19
48,1,2,0,5130.4,3747.05,230906.61,11.74
62,1,1,0,4110.26,3624.08,484072.96,5.03
63,0,0,0,2995.22,1037.8,216871.37,6.09
21,2,0,0,4758.25,4099.17,295017.43,14.24
53,1,1,0,4278.9,3645.66,28723.56,9.19
33,0,2,1,5564.93,4850.5,524731.52,22.07
45,1,2,0,5232.49,4546.5,560206.36,19.07
65,0,2,0,4137.65,1528.95,103381.92,18.82
37,1,0,0,7149.2,5919.78,224797.91,11.44
68,0,0,1,1610.25,1222.75,158595.24,28.29
53,1,0,1,8358.18,6055.66,893039.7,3.04
24,1,2,0,2261.24,880.78,161752.26,18.89
31,0,0,2,1933.54,756.73,60275.98,12.64
42,1,2,2,5132.35,4140.3,372325.78,12.48
21,1,2,1,5539.65,2164.12,248259.06,18.47
48,1,0,0,3058.13,2440.76,201904.37,29.53
30,0,0,0,4588.41,2552.63,320409.75,23.08
31,1,2,1,4249.18,3779.93,162478.31,18.12
54,0,1,0,4790.29,1557.47,164533.53,15.07
19,1,4,3,2208.11,1778.8,263127.75,11.03
63,0,2,0,4542.07,1958.85,475595.48,24.12
21,1,0,0,500.0,356.91,29054.2,26.37
53,1,0,0,5301.38,1608.37,90766.92,19.69
20,1,0,0,4143.19,3107.65,268160.16,13.39
20,0,0,0,3991.44,3199.35,390596.37,10.0
18,0,0,0,4443.28,1568.39,517663.2,16.04
41,0,1,2,2389.74,2007.33,84095.21,6.81
64,2,2,1,4080.86,3325.54,427085.41,18.06
25,2,0,3,3267.52,2892.38,278116.9,29.12
42,0,1,3,3581.43,1230.46,107850.95,4.65
59,0,0,2,4313.51,1474.29,302255.63,23.93
18,1,0,0,1785.08,557.5,168246.98,19.29
49,1,0,0,6110.73,5255.63,262923.22,26.54
19,1,2,0,3715.43,2003.71,373130.74,16.47
60,0,1,1,4976.8,3256.13,391423.57,3.27
31,0,0,2,1717.09,887.06,182127.66,7.47
19,0,2,1,2545.07,969.78,98258.72,25.03
40,0,1,0,6435.1,1982.89,427233.39,24.39
47,1,4,1,4152.55,3455.9,164450.43,7.02
19,1,0,0,4642.67,1817.8,353271.41,17.34
37,0,3,0,4652.76,3442.88,521710.35,22.79
48,1,0,3,4378.2,2675.15,263433.35,26.49
18,0,2,1,3104.12,1257.67,316962.07,27.51
51,1,3,3,5240.21,2430.27,285876.1,27.15
47,1,0,0,5788.48,2188.61,575432.47,26.89
55,0,1,0,4344.29,1566.33,506717.76,5.16
44,0,0,0,5723.71,2328.85,70371.47,11.1
57,1,1,1,2852.75,2251.44,211691.34,27.18
19,0,0,0,4675.31,2287.74,202907.21,5.58
46,0,1,0,3355.88,2960.2,242154.16,13.57
31,0,2,0,4942.16,3329.96,348518.1,3.27
37,1,0,0,5316.59,3304.13,532332.59,10.79
56,0,1,1,2238.0,1019.44,206641.72,4.45
30,1,2,0,5079.11,2955.05,422968.35,17.91
18,1,4,0,4869.94,2606.47,310281.36,29.93
48,2,2,0,3741.79,2711.51,204051.24,17.12
46,1,2,0,3194.66,979.94,90060.07,18.36
47,0,0,0,3538.56,2423.22,121185.28,16.92
18,0,4,1,3670.15,1496.35,429588.89,27.66
60,0,0,0,2473.64,1100.61,249387.98,15.27
28,1,1,0,3928.27,2405.86,453539.0,14.28
32,1,0,1,2878.89,2120.52,52615.92,5.05
47,1,1,1,7388.35,4181.98,539512.6,12.9
38,1,2,0,3149.61,982.22,162087.69,15.07
55,0,2,0,1308.55,1003.47,120955.22,14.94
38,1,0,0,2997.65,2154.85,144533.37,8.45
30,1,4,0,9444.62,4576.7,560307.52,12.2
49,0,0,0,5571.35,3872.67,83419.27,19.5
26,1,0,0,7304.24,3518.75,685003.53,28.01
50,0,2,3,2337.38,1714.03,240187.94,16.45
55,0,1,0,7776.22,4672.29,258485.06,4.11
31,1,0,0,3330.34,2678.88,347923.32,19.7
38,2,0,0,3355.96,2939.1,77793.52,16.07
58,1,0,0,6273.53,4943.86,154756.78,28.94
24,0,2,0,5698.25,3435.62,337232.81,27.04
30,1,0,0,4264.83,2850.65,258280.13,12.03
65,1,2,0,500.0,286.94,6985.46,8.15
43,0,0,0,5315.79,3913.3,13879.46,3.73
30,1,3,0,3890.47,1817.99,153399.18,16.98
22,1,3,0,3731.91,1156.31,40993.62,18.31
66,0,1,1,500.0,256.96,56469.22,18.98
59,1,0,0,8382.73,2648.77,726442.96,28.38
38,0,2,0,3692.55,2114.73,90877.89,23.9
29,1,0,3,2002.64,1449.2,137992.31,5.56
22,0,1,0,3444.12,1988.91,393588.13,14.16
18,1,0,1,3537.25,2743.2,124037.84,27.7
66,0,2,0,4083.81,3138.89,197718.93,22.86
58,0,0,0,4903.32,2325.67,360355.13,6.94
32,1,2,0,5602.95,3588.38,122411.11,17.82
19,1,0,1,1416.12,616.96,44513.64,19.6
62,1,2,3,4785.91,2132.06,303243.65,22.85
30,0,1,1,5119.56,4581.19,326459.94,26.08
32,1,1,0,6689.92,4871.77,534577.06,10.34
58,0,0,0,500.0,428.95,44786.66,12.68
33,1,2,0,4621.63,2313.81,351675.65,3.33
43,0,1,1,500.0,420.4,13924.25,12.37
41,1,2,0,3351.16,2299.96,310576.64,3.32
46,0,1,1,2803.06,1138.77,316136.48,24.35
42,1,1,0,3201.23,1876.71,359262.49,8.98
63,0,1,0,2759.93,1206.01,42680.4,14.4
68,1,0,0,4787.18,1663.16,340644.64,24.7
35,1,0,1,3357.04,1155.65,354796.04,7.03
34,0,3,0,4802.74,3145.83,314207.95,9.24
68,1,0,2,2183.18,1689.99,23243.53,10.53
52,1,2,0,4669.43,1669.84,314745.8,16.23
61,1,1,3,7324.87,4970.62,372707.63,16.78
33,1,1,0,5698.19,3903.48,111501.99,16.17
32,0,3,1,4728.76,3058.31,155232.5,5.23
24,1,2,0,3336.66,2777.73,396073.87,11.82
43,0,1,3,3984.06,1764.65,369067.94,24.18
21,0,2,2,2150.62,708.1,120769.82,9.38
32,1,1,0,1411.11,998.76,11379.43,17.16
29,0,2,0,3628.64,1695.67,194239.13,23.49
60,1,0,0,4745.28,2277.17,468216.44,19.98
66,1,3,1,2484.75,2072.55,265747.49,13.82
47,0,4,3,4311.5,1575.46,127123.53,8.26
32,0,2,0,3799.91,1558.63,185415.35,20.81
54,1,0,2,6084.01,5247.96,668184.83,16.99
62,0,0,1,4796.36,3445.85,199495.49,3.16
54,1,2,0,6866.43,3565.55,67002.53,29.06
35,0,0,0,7072.28,5251.07,757711.16,6.86
69,1,0,0,3258.32,1579.23,5491.49,8.31
66,0,0,0,6069.21,3184.76,668302.62,25.69
25,0,0,0,5005.33,2430.47,41643.02,9.36
55,0,0,0,6889.42,3046.24,582004.12,9.45
37,0,2,1,1779.68,1016.21,35777.92,16.21
46,1,2,1,6257.3,2343.04,608618.28,13.54
52,1,1,1,4896.28,2437.53,350572.34,7.29
36,0,0,0,4841.53,1844.61,248856.79,26.0
64,0,1,0,3213.83,1334.45,16138.02,16.65
62,1,2,0,6148.5,4655.51,613997.2,26.09
31,0,0,0,5987.48,2053.65,215303.35,20.1
22,0,2,1,4143.22,2491.08,305358.36,19.75
54,1,1,2,4056.9,3027.33,427007.89,29.3
61,1,1,0,4866.7,2015.48,582303.74,14.85
23,1,2,0,4668.07,3396.73,29194.88,19.36
43,0,0,0,2893.12,1848.38,280087.92,27.17
48,1,2,3,8095.54,5865.48,422635.09,20.51
45,1,2,1,8709.42,3170.59,590297.38,3.52
44,1,0,0,4863.22,4092.02,224639.79,17.65
46,1,0,0,7137.07,4105.87,147152.05,7.01
56,1,0,0,3161.73,2123.0,193702.17,12.01
25,1,3,0,1810.44,1234.64,172484.24,21.09
38,0,0,2,3265.49,2896.69,282172.91,22.69
18,1,2,2,5077.64,4328.79,202644.28,15.16
33,0,3,1,2129.42,888.23,197058.23,6.11
25,2,0,1,2561.4,2099.85,223729.48,7.28
68,0,0,2,5910.74,4299.66,448661.62,24.86
32,1,0,0,5991.14,3349.96,35688.65,17.65
49,1,2,0,2813.59,2012.66,116798.47,23.12
30,0,2,0,3594.21,2485.68,134829.21,16.06
30,1,1,0,966.68,430.07,82235.39,22.24
54,0,0,0,7367.64,2719.15,386245.66,9.36
52,0,3,1,1178.15,625.19,14445.75,4.33
20,0,2,0,697.89,370.34,2281.33,3.26
27,1,1,1,3066.98,1061.8,335965.33,14.17
24,0,0,1,3879.47,2238.31,325529.22,12.25
23,1,1,0,500.0,223.12,49024.18,5.8
47,1,0,0,8195.25,3584.29,145067.57,7.23
30,1,2,0,3946.64,2502.62,359223.41,21.13
68,0,2,0,6225.43,4343.92,379037.69,24.95
19,1,2,0,4314.95,3318.17,152945.33,24.48
48,0,0,0,5221.69,1621.94,50991.73,12.1
55,0,0,3,1006.26,896.98,45218.21,12.23
40,0,2,0,8767.35,7312.22,380917.51,23.7
36,1,2,0,2176.96,933.64,47560.91,18.32
49,1,0,2,3482.86,2536.74,273766.56,25.86
33,1,2,1,5689.16,2671.51,22045.46,27.83
24,1,0,1,3654.12,1970.39,41793.46,19.83
29,0,2,0,4186.28,1888.09,193862.36,24.47
19,1,0,0,2154.81,1558.3,68547.16,9.15
33,1,0,1,3127.02,1059.4,37583.02,14.43
28,0,2,1,5990.24,2561.59,170263.69,5.21
54,1,0,2,2827.54,1589.33,326559.79,20.27
23,0,2,0,1907.3,1168.04,9936.32,25.07
37,0,0,2,3677.57,2473.1,180180.96,23.43
52,2,0,0,5577.73,3029.79,374589.9,27.21
37,0,1,0,2491.46,1538.77,194595.0,7.42
55,1,1,2,794.82,421.1,27960.9,21.38
50,0,0,0,3824.37,2537.55,178646.94,12.13
50,0,2,1,3782.96,1760.75,397503.51,11.22
65,1,2,0,1324.28,930.95,96680.2,11.62
51,2,1,3,3020.67,1917.9,85625.87,14.0
65,1,4,0,3882.35,2980.3,352005.85,3.51
67,1,1,0,4345.41,2541.41,203593.46,24.34
60,1,0,0,6489.1,3904.02,371859.21,11.28
36,0,1,0,3878.12,2218.28,366291.52,26.63
23,0,0,0,6353.28,2300.72,623019.21,7.68
59,0,0,0,3119.36,2363.42,95937.8,29.75
63,0,1,0,4882.43,3384.72,164302.42,17.36
60,0,0,1,6949.27,4463.8,44810.29,21.35
20,1,1,3,6023.6,4664.92,540251.97,9.41
67,0,0,0,5422.95,2199.83,516764.52,11.35
48,0,1,0,4185.43,1480.72,458138.52,18.29
41,1,0,2,6224.89,5100.83,375571.03,12.38
50,0,1,0,2811.84,1508.46,240441.17,16.35
51,0,1,2,3810.46,2382.66,351457.9,20.63
29,1,2,0,6410.74,3051.73,192117.91,23.07
24,1,2,0,1381.21,940.19,27297.53,27.06
44,1,0,0,3366.91,2291.03,42379.08,29.77
64,1,0,0,3793.88,2573.57,114520.76,22.54
37,0,1,1,5559.13,4716.32,392792.03,21.35
32,0,0,0,3414.22,1866.03,321059.42,3.91
39,0,2,0,4030.4,2858.2,301168.58,8.9
27,0,0,0,5724.06,3308.35,565866.07,16.76
27,0,0,0,704.61,270.26,4508.08,17.54
65,0,0,0,2176.4,1351.4,110065.57,6.56
67,0,3,0,7314.54,2705.76,543004.98,18.35
54,0,2,0,3219.67,1609.34,25841.7,19.19
63,1,0,1,4458.44,1972.11,148441.49,16.4
46,0,2,1,2413.44,1337.38,87211.23,9.47
67,0,0,0,961.58,729.51,107800.72,14.09
48,1,1,0,500.0,211.94,25033.42,11.32
68,0,1,0,1983.85,1209.84,159636.44,10.88
61,1,2,3,6041.02,2909.13,514632.98,12.16
42,0,0,0,3428.64,1366.97,68960.33,24.71
27,1,1,0,2400.07,1444.81,218957.16,25.94
58,1,3,3,4934.66,3670.84,399589.08,20.22
40,0,0,0,6139.79,2012.63,538131.73,13.71
57,2,1,0,4229.77,1898.98,474374.18,19.19
61,1,0,1,3768.99,1568.43,298900.43,17.15
59,0,1,0,8159.95,2991.13,512764.14,6.68
63,1,2,1,4185.44,3511.57,377808.1,16.4
63,1,0,3,5322.68,3786.86,247619.63,13.48
59,0,3,2,6154.18,4189.37,247158.3,18.79
67,1,0,0,11805.6,10082.71,420778.58,22.81
56,0,0,0,7365.64,2898.16,244667.17,21.75
69,0,0,0,3379.11,2507.78,296642.82,15.72
39,0,0,1,2352.14,1694.06,23827.06,13.45
58,0,0,3,3828.71,1356.07,321750.15,24.35
20,0,2,0,5029.51,2181.32,596821.71,14.31
22,1,2,0,3109.72,1002.43,315194.15,22.57
52,0,4,1,3475.93,2785.93,207373.72,25.93
56,0,0,1,6874.42,4573.96,350030.32,21.79
55,1,0,0,5038.67,3056.98,553908.52,6.42
64,1,1,0,5400.04,2971.54,433084.68,20.38
30,0,1,3,5801.15,3548.85,312551.04,19.71
18,1,2,0,3955.81,1726.98,355952.32,11.95
18,1,2,0,4143.26,1577.34,397535.13,5.08
34,0,4,0,5792.62,4572.0,28341.88,24.73
31,0,3,0,5422.13,3776.48,15821.5,22.78
47,1,2,0,6965.96,4348.28,278185.91,10.42
50,1,2,0,4537.14,2133.61,78187.74,10.12
34,0,3,1,3604.77,1137.91,80043.58,5.13
23,1,4,1,500.0,175.63,44315.99,24.01
61,0,1,0,3744.49,1993.63,425815.01,23.9
29,0,1,0,4206.39,3426.12,437172.91,5.25
39,2,1,0,5789.51,4069.82,559575.57,17.28
19,1,2,0,1484.47,1151.97,87907.78,21.87
37,1,0,2,6192.63,5261.35,703163.44,16.1
69,1,2,1,3396.9,1139.06,264871.38,7.3
44,0,0,0,3138.92,1349.66,31685.49,25.45
51,0,1,0,6353.44,4035.9,200183.07,10.43
18,1,2,0,500.0,308.25,33405.16,5.45
44,0,0,0,4900.23,1798.78,474594.78,19.23
23,0,0,0,7068.74,2520.34,649266.31,8.73
43,0,2,0,5847.37,4072.81,476873.89,18.58
32,2,1,0,2900.3,890.15,146336.39,10.96
50,0,0,0,5454.56,4339.93,172387.32,5.59
47,1,0,1,4221.34,2852.59,222600.88,28.77
68,1,0,0,4227.4,1280.85,284345.8,23.89
55,0,2,0,4928.21,3983.62,229041.45,14.34
25,1,0,0,8392.84,5387.19,76849.38,16.74
26,0,3,0,3610.44,2693.44,211220.12,26.53
65,0,2,0,4698.07,1818.75,529074.8,5.46
34,1,1,0,4097.56,1615.77,37674.79,26.23
24,1,1,2,6546.74,3092.65,555998.1,20.35
62,1,0,0,5096.46,3503.49,560990.14,13.06
43,1,0,0,5078.19,2465.46,176018.67,21.9
36,0,1,0,3264.12,987.73,307905.53,7.9
46,1,3,0,3896.45,1305.49,224922.7,20.32
19,1,2,0,2597.35,1394.23,100181.26,3.53
52,0,1,2,3787.6,1813.19,38091.49,15.41
64,0,1,0,500.0,197.26,25342.11,3.58
22,0,0,0,4929.59,2776.86,21161.15,8.22
26,1,1,0,6463.39,5777.14,750163.26,14.04
69,0,0,1,5028.39,4208.66,97190.0,17.92
57,1,0,1,1104.2,750.39,67626.2,24.43
18,0,0,3,5697.75,3495.69,356942.19,19.72
39,0,1,0,5045.74,2238.95,290628.71,11.94
56,1,2,0,1600.76,1026.86,121630.05,22.38
43,0,0,0,7583.78,6098.7,84393.14,12.34
34,0,0,0,3578.69,2477.1,21008.66,23.16
69,1,2,2,4475.72,3141.15,452879.53,14.12
35,0,0,1,5051.28,3072.74,361275.16,5.39
38,1,0,1,5982.57,2755.02,618321.69,18.89
63,0,1,3,6196.64,2208.38,725116.73,26.36
64,1,2,0,1012.71,703.81,46786.33,25.55
30,0,2,0,5782.26,4522.69,444505.8,14.56
29,0,2,2,3576.01,2449.67,233429.75,14.3
63,1,0,0,890.61,694.05,81368.8,14.42
34,1,0,0,916.98,430.28,32069.49,18.82
53,1,4,0,1295.76,1134.36,95244.57,12.16
48,1,1,0,3720.53,2373.69,134580.45,9.42
20,0,0,3,2186.35,1013.5,121074.16,18.66
23,0,2,0,3031.59,2665.24,58311.08,7.9
33,0,2,0,2203.9,1197.84,40523.49,19.0
41,2,4,3,2406.83,1716.12,50569.16,29.43
56,0,2,0,1265.59,899.56,64469.93,4.41
65,0,2,2,3640.25,2877.23,97838.49,25.15
33,1,2,0,2173.9,1502.06,17406.36,16.52
23,0,4,0,2856.28,1426.95,192409.48,19.77
50,0,0,0,2359.66,1640.46,262691.79,6.28
32,0,1,1,5473.01,3570.11,395092.93,12.05
37,0,2,0,4878.13,1503.79,534308.4,14.87
24,1,1,3,3146.43,2425.54,25568.79,8.26
62,0,2,0,3316.03,2499.92,234238.64,3.67
45,1,1,0,5591.28,4904.48,75510.97,26.21
68,1,0,3,3228.79,2147.14,213390.88,24.06
62,1,0,1,4226.99,1648.38,225299.17,12.44
65,0,2,0,1797.53,1465.52,12729.61,7.78
40,0,0,0,4753.63,3830.27,16928.73,28.34
65,0,0,1,3809.7,2782.54,448103.47,20.37
28,1,1,0,6476.57,3422.17,282653.27,18.91
67,0,0,0,8783.66,6861.02,230881.82,19.33
57,0,0,3,2205.41,1817.42,58225.28,24.61
21,0,3,0,920.17,512.03,50821.94,21.7
48,1,0,1,2131.12,1536.19,222500.56,4.18
40,0,0,3,5449.67,3253.27,284410.06,19.15
24,0,1,1,4189.29,3417.77,357391.5,19.59
21,0,0,1,3200.45,2154.8,15856.1,10.21
29,1,0,0,5109.86,1869.98,47150.62,23.11
28,0,1,0,4186.94,3542.52,240342.03,10.71
55,0,0,1,6716.39,4880.99,216185.95,7.49
29,0,0,0,3798.32,1555.33,14274.36,3.19
56,0,2,0,3916.99,2563.23,134020.14,21.36
58,1,0,0,3462.61,2542.04,136122.71,16.85
67,1,0,0,4996.4,2291.27,41375.17,16.15
63,1,0,0,3874.65,2896.62,227908.7,29.74
34,1,0,1,5398.54,4254.17,433630.09,29.12
39,0,1,3,4432.27,2120.21,207179.33,11.13
65,1,4,0,500.0,233.88,43947.6,17.07
69,0,3,0,2023.39,1050.12,237802.32,11.11
64,0,0,1,3640.9,2949.05,112173.59,24.28
45,0,0,0,3714.14,2706.39,254407.57,22.72
45,0,0,1,8796.41,6916.59,830051.92,18.52
55,0,0,0,4760.35,1783.16,292594.13,25.71
58,1,2,0,4187.67,3259.93,453502.03,23.05
61,0,2,2,1239.3,1011.52,111820.75,13.32
35,1,0,0,3169.97,1610.18,202182.04,11.54
21,1,1,0,2001.66,669.33,23383.62,6.18
68,0,0,2,2292.94,1137.42,37216.33,3.41
59,0,4,1,6378.78,5738.97,222068.86,12.58
22,1,1,0,4008.4,1249.31,195767.75,29.04
38,1,1,1,2314.66,726.08,240222.71,28.82
